#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 06 22 22 50 157  4.0  4.7  1.27  8.33  5.36 999 1009.1   9.2   9.2   8.2 99.0 99.00
2014 06 22 23 50 143  4.1  5.0  1.14  7.69  5.07 999 1008.9   9.0   9.1   8.1 99.0 99.00
2014 06 23 00 50 147  4.4  5.1  1.20  8.33  5.54 999 1008.5   9.0   9.2   8.1 99.0 99.00
2014 06 23 01 50 164  5.0  6.2  1.17  7.14  5.31 999 1008.3   9.0   9.2   8.0 99.0 99.00
2014 06 23 02 50 170  4.3  5.0  1.18  8.33  5.40 999 1008.3   8.8   9.3   7.9 99.0 99.00
2014 06 23 03 50 160  3.2  4.0  1.16  7.69  5.29 999 1007.9   9.0   9.3   8.0 99.0 99.00
2014 06 23 04 50 143  3.1  3.9  1.12  7.14  5.26 999 1007.7   8.9   9.3   7.9 99.0 99.00
2014 06 23 05 50 112  2.9  3.7  1.19  7.69  5.33 999 1007.6   8.9   9.2   7.9 99.0 99.00
2014 06 23 06 50 116  3.0  3.6  1.19  7.14  5.44 999 1007.3   8.6   9.2   7.6 99.0 99.00
2014 06 23 07 50 127  3.6  4.3  1.11  7.69  5.31 999 1007.2   8.7   9.2   7.7 99.0 99.00
2014 06 23 08 50 120  3.2  4.1  1.15  7.69  5.62 999 1007.2   8.6   7.9   7.6 99.0 99.00
2014 06 23 09 50 116  2.6  3.1  1.08  7.14  5.22 999 1006.9   8.3   7.5   7.4 99.0 99.00
2014 06 23 10 50 111  2.5  2.8  1.01  7.69  5.04 999 1006.7   8.0   7.3   7.1 99.0 99.00
2014 06 23 11 50 124  4.0  4.6  0.98  7.69  4.94 999 1006.6   8.3   7.4   7.3 99.0 99.00
2014 06 23 12 50 118  2.7  3.2  1.00  8.33  5.39 999 1006.8   8.2   7.5   7.3 99.0 99.00
2014 06 23 13 50 120  1.9  2.4  1.04  7.69  5.35 999 1006.7   8.2   7.4   7.3 99.0 99.00
2014 06 23 14 50  82  2.3  2.9  1.05  7.69  4.99 999 1006.1   8.1   7.3   7.2 99.0 99.00
2014 06 23 15 50  95  5.0  5.9  1.00  7.14  4.77 999 1005.3   8.6   8.1   7.7 99.0 99.00
2014 06 23 16 50 111  5.9  7.0  1.06  7.14  4.36 999 1005.6   8.6   8.0   7.7 99.0 99.00
2014 06 23 17 50 124  4.8  5.9  1.06  7.14  4.26 999 1006.2   8.5   7.7   7.6 99.0 99.00
2014 06 23 18 50 124  5.0  5.7  1.07  7.69  4.42 999 1006.2   8.5   7.4   7.6 99.0 99.00
2014 06 23 19 50 122  4.9  6.0  1.09  7.14  4.65 999 1006.0   8.6   7.7   7.6 99.0 99.00
2014 06 23 20 50 122  4.4  5.5  1.05  7.69  4.46 999 1006.1   8.7   7.7   7.7 99.0 99.00
2014 06 23 21 50 116  5.2  6.2  0.98  6.67  4.20 999 1006.2   8.8   7.8   7.7 99.0 99.00
2014 06 23 22 50 121  5.3  6.2  0.94  7.14  4.77 999 1006.5   9.1   8.6   7.9 99.0 99.00
2014 06 23 23 50 119  5.3  6.4  0.91  7.69  4.54 999 1006.3   9.1   9.1   8.0 99.0 99.00
2014 06 24 00 50 117  5.7  6.7  0.92  7.69  4.33 999 1006.0   9.2   9.2   8.3 99.0 99.00
2014 06 24 01 50 115  5.6  6.4  0.95 12.12  4.37 999 1005.7   9.2   9.2   8.3 99.0 99.00
2014 06 24 02 50 117  5.4  6.7  1.01 12.12  4.46 999 1005.6   9.2   9.3   8.3 99.0 99.00
2014 06 24 03 50 117  5.5  6.4  0.94  7.69  4.25 999 1005.4   9.3   9.2   8.4 99.0 99.00
2014 06 24 04 50 119  5.2  6.2  0.91 11.43  4.54 999 1005.1   9.4   9.3   8.5 99.0 99.00
2014 06 24 05 50 123  4.5  5.6  0.89  4.55  4.46 999 1005.3   9.4   9.3   8.5 99.0 99.00
2014 06 24 06 50 120  5.5  6.5  0.92  4.76  4.54 999 1005.2   9.3   9.3   8.4 99.0 99.00
2014 06 24 07 50 116  5.6  6.6  1.00 11.43  4.62 999 1005.2   9.0   9.3   8.1 99.0 99.00
2014 06 24 08 50 115  4.8  5.6  0.98  4.76  4.36 999 1005.4   9.1   9.3   8.2 99.0 99.00
2014 06 24 09 50 125  3.4  4.2  0.99 12.12  4.69 999 1005.2   9.1   9.3   8.2 99.0 99.00
2014 06 24 10 50 121  3.3  4.1  0.98 11.43  4.90 999 1004.8   9.1   9.3   8.2 99.0 99.00
2014 06 24 11 50 113  3.6  4.3  0.95 11.43  4.87 999 1004.4   9.0   9.4   8.1 99.0 99.00
2014 06 24 12 50 108  3.4  4.0  0.91  4.76  4.63 999 1003.9   9.0   9.5   8.1 99.0 99.00
2014 06 24 13 50  97  3.3  3.8  0.95  4.76  4.81 999 1003.4   9.1   9.5   8.2 99.0 99.00
2014 06 24 14 50  78  3.8  4.6  0.89 10.81  5.10 999 1002.9   9.1   9.5   8.2 99.0 99.00
2014 06 24 15 50  93  4.3  5.2  0.90  7.69  5.05 999 1002.7   8.9   9.5   8.0 99.0 99.00
2014 06 24 16 50  88  4.1  4.7  0.94 10.81  5.02 999 1002.5   9.0   9.4   8.1 99.0 99.00
2014 06 24 17 50  84  4.1  5.0  0.92 11.43  5.06 999 1002.0   8.9   9.5   8.0 99.0 99.00
2014 06 24 18 50 103  4.5  5.2  0.97 12.90  4.99 999 1001.9   9.1   9.4   8.2 99.0 99.00
2014 06 24 19 50  93  4.2  5.0  0.93  7.69  5.01 999 1001.4   9.0   9.5   8.1 99.0 99.00
2014 06 24 20 50 105  4.0  4.7  1.00 10.00  5.04 999 1000.6   9.2   9.5   8.2 99.0 99.00
2014 06 24 21 50  97  3.5  4.1  1.00 11.43  5.12 999 1000.0   9.0   9.1   8.1 99.0 99.00
2014 06 24 22 50  71  4.7  5.4  0.94  7.69  5.61 999  999.2   9.0   9.2   8.1 99.0 99.00
2014 06 24 23 50  80  5.2  6.2  0.92 10.81  5.29 999  998.4   9.0   9.1   8.1 99.0 99.00
2014 06 25 00 50  75  5.3  6.2  0.85  9.09  5.02 999  997.7   9.0   9.0   8.1 99.0 99.00
2014 06 25 01 50  67  5.3  6.7  0.87  7.69  4.83 999  997.0   9.0   9.3   8.1 99.0 99.00
2014 06 25 02 50  62  5.6  6.6  0.87  7.69  4.74 999  996.2   8.9   9.2   8.0 99.0 99.00
2014 06 25 03 50  44  5.9  7.1  0.99  7.69  5.17 999  995.7   8.5   9.3   7.6 99.0 99.00
2014 06 25 04 50  37  6.4  7.2  0.97  7.69  4.51 999  995.6   8.3   9.5   7.4 99.0 99.00
2014 06 25 05 50  34  7.9  9.4  0.95  7.69  4.32 999  995.3   8.2   9.2   7.3 99.0 99.00
2014 06 25 06 50  37  7.8  9.2  1.02  7.69  4.05 999  995.3   8.0   9.1   7.1 99.0 99.00
2014 06 25 07 50  27  8.8 10.7  1.19  3.70  4.02 999  995.7   7.8   9.1   6.9 99.0 99.00
2014 06 25 08 50  16  9.0 10.6  1.36  3.70  4.07 999  996.3   8.1   9.2   7.2 99.0 99.00
2014 06 25 09 50   8  8.2  9.6  1.36  4.17  3.91 999  996.9   8.0   9.1   7.0 99.0 99.00
2014 06 25 10 50   4  8.8 10.6  1.31  4.17  3.99 999  997.5   8.2   8.9   7.2 99.0 99.00
2014 06 25 11 50   8  7.2  8.3  1.33  4.55  4.00 999  998.5   7.8   8.2   6.9 99.0 99.00
2014 06 25 12 50   3  7.6  8.8  1.17  7.69  4.15 999  999.2   7.7   7.4   6.7 99.0 99.00
2014 06 25 13 50 354  6.7  8.3  1.14  5.88  4.00 999  999.8   7.6   7.5   6.7 99.0 99.00
2014 06 25 14 50 346  6.8  8.0  1.08  5.56  4.34 999 1000.3   7.8   7.3   6.9 99.0 99.00
2014 06 25 15 50 319  6.0  7.2  1.09  6.25  4.55 999 1001.1   7.7   7.7   6.8 99.0 99.00
2014 06 25 16 50 325  7.7  9.0  1.23  6.67  4.63 999 1002.0   7.6   7.7   6.7 99.0 99.00
2014 06 25 17 50 331  7.9  9.5  1.41  6.67  4.84 999 1002.8   7.6   7.6   6.7 99.0 99.00
2014 06 25 18 50 329  6.5  7.6  1.36  6.25  4.65 999 1003.9   7.4   7.0   6.5 99.0 99.00
2014 06 25 19 50 332  6.3  7.5  1.47  6.67  4.96 999 1004.8   7.5   7.5   6.6 99.0 99.00
2014 06 25 20 50 343  5.3  7.4  1.43  7.14  4.74 999 1005.5   7.9   8.1   6.9 99.0 99.00
2014 06 25 21 50 336  6.3  7.5  1.29  7.14  4.52 999 1006.5   7.9   8.3   6.9 99.0 99.00
2014 06 25 22 50 337  6.2  7.4  1.35  6.67  4.55 999 1007.2   7.9   9.0   6.9 99.0 99.00
2014 06 25 23 50 330  7.4  9.0  1.41 12.90  4.85 999 1007.8   7.8   9.3   6.8 99.0 99.00
2014 06 26 00 50 335  8.3  9.7  1.79 12.90  6.51 999 1008.3   7.6   9.2   6.6 99.0 99.00
2014 06 26 01 50 332  8.6 10.2  1.85 12.90  7.08 999 1008.8   7.5   9.2   6.6 99.0 99.00
2014 06 26 02 50 328  8.4 10.4  2.49 12.12  8.04 999 1009.3   7.7   9.1   6.7 99.0 99.00
2014 06 26 03 50 318  8.5 10.3  2.80 12.12  8.62 999 1009.9   7.7   8.7   6.7 99.0 99.00
2014 06 26 04 50 320  8.8 11.0  2.94 12.12  8.21 999 1010.4   7.6   8.0   6.6 99.0 99.00
2014 06 26 05 50 320  8.9 10.6  3.31 12.12  8.41 999 1011.1   7.4   7.8   6.4 99.0 99.00
2014 06 26 06 50 324  8.1 10.0  2.67 12.90  7.43 999 1011.7   7.4   7.8   6.4 99.0 99.00
2014 06 26 07 50 324  7.4  9.0  2.44 12.12  7.11 999 1012.4   7.5   7.9   6.5 99.0 99.00
2014 06 26 08 50 326  8.3 10.2  2.57 11.43  7.21 999 1013.0   7.5   7.8   6.5 99.0 99.00
2014 06 26 09 50 321  8.7 10.3  2.62 12.12  6.90 999 1013.4   7.5   7.8   6.6 99.0 99.00
2014 06 26 10 50 319  8.6 10.3  2.34 10.81  6.41 999 1013.5   7.4   7.6   6.5 99.0 99.00
2014 06 26 11 50 318  8.5 10.1  2.64 10.81  6.93 999 1013.7   7.2   7.0   6.3 99.0 99.00
2014 06 26 12 50 316  8.6 10.6  2.31 12.12  6.25 999 1014.0   7.3   7.1   6.4 99.0 99.00
2014 06 26 13 50 317  7.9  9.6  2.58 12.90  6.88 999 1014.2   7.3   7.1   6.4 99.0 99.00
2014 06 26 14 50 321  7.3  9.1  2.08 11.43  6.53 999 1014.4   7.3   7.1   6.4 99.0 99.00
2014 06 26 15 50 317  6.8  8.4  2.22 12.90  7.23 999 1014.6   7.2   7.3   6.3 99.0 99.00
2014 06 26 16 50 320  6.9  8.4  2.41 10.81  7.44 999 1015.1   7.2   7.6   6.2 99.0 99.00
2014 06 26 17 50 324  6.8  8.9  2.17 11.43  7.03 999 1015.4   7.3   8.0   6.3 99.0 99.00
2014 06 26 18 50 315  6.2  7.7  1.98 10.81  6.74 999 1015.7   7.5   8.0   6.5 99.0 99.00
2014 06 26 19 50 311  5.9  7.2  2.17 10.81  6.90 999 1015.9   7.3   7.9   6.3 99.0 99.00
2014 06 26 20 50 318  5.5  6.6  2.17 11.43  6.93 999 1016.0   7.5   7.9   6.5 99.0 99.00
2014 06 26 21 50 299  3.9  4.6  2.23 12.12  6.97 999 1016.2   7.7   8.0   6.7 99.0 99.00
2014 06 26 22 50 301  3.8  4.7  2.00 12.12  6.78 999 1016.3   7.6   8.9   6.6 99.0 99.00
2014 06 26 23 50 311  4.1  4.8  2.12 11.43  7.17 999 1016.4   7.4   9.0   6.4 99.0 99.00
2014 06 27 00 50 304  4.3  5.4  1.87 12.12  7.21 999 1016.3   7.8   9.2   6.8 99.0 99.00
2014 06 27 01 50 304  4.4  5.2  2.14 12.12  7.98 999 1016.1   8.0   9.4   7.0 99.0 99.00
2014 06 27 02 50 298  4.0  4.9  1.73 12.12  7.62 999 1016.0   8.2   9.6   7.2 99.0 99.00
2014 06 27 03 50 318  5.2  6.5  1.55 10.00  7.17 999 1016.1   8.1   9.5   7.0 99.0 99.00
2014 06 27 04 50 320  5.2  6.6  1.53 12.12  6.94 999 1016.3   7.9   9.5   6.9 99.0 99.00
2014 06 27 05 50 324  6.2  7.7  1.70 11.43  6.91 999 1016.4   7.7   9.5   6.7 99.0 99.00
2014 06 27 06 50 327  7.2  8.7  1.62 11.43  6.63 999 1016.5   7.7   9.4   6.7 99.0 99.00
2014 06 27 07 50 325  7.1  8.4  1.49 10.81  5.61 999 1016.5   7.8   9.4   6.7 99.0 99.00
2014 06 27 08 50 318  6.6  7.9  1.44 10.81  5.48 999 1016.8   7.7   9.4   6.7 99.0 99.00
2014 06 27 09 50 320  7.4  8.9  1.53 11.43  5.66 999 1016.8   7.4   9.4   6.3 99.0 99.00
2014 06 27 10 50 313  6.9  8.5  1.74 10.81  5.63 999 1016.8   7.4   9.4   6.4 99.0 99.00
2014 06 27 11 50 310  7.4  8.7  1.86 10.81  5.76 999 1016.6   7.7   9.4   6.6 99.0 99.00
2014 06 27 12 50 299  6.4  7.6  1.66 10.00  5.38 999 1016.7   7.6   9.4   6.5 99.0 99.00
2014 06 27 13 50 298  6.4  7.6  1.52 10.81  5.41 999 1016.6   7.7   9.4   6.6 99.0 99.00
2014 06 27 14 50 301  6.9  8.2  1.54 10.00  5.61 999 1016.6   7.7   9.5   6.6 99.0 99.00
2014 06 27 15 50 302  6.8  8.9  1.45 10.00  5.64 999 1016.8   7.6   9.5   6.5 99.0 99.00
2014 06 27 16 50 304  7.9  9.3  1.59 10.00  5.84 999 1016.9   7.2   9.5   6.2 99.0 99.00
2014 06 27 17 50 315 10.1 12.0  1.61 10.00  5.16 999 1016.9   7.3   9.5   6.3 99.0 99.00
2014 06 27 18 50 315  9.8 11.3  1.73 10.00  5.21 999 1017.0   7.2   9.5   6.2 99.0 99.00
2014 06 27 19 50 331  8.7 10.2  1.44  9.09  4.93 999 1017.4   7.3   9.4   6.3 99.0 99.00
2014 06 27 20 50 336  8.9 10.2  1.38 10.00  4.74 999 1017.7   7.4   9.4   6.4 99.0 99.00
2014 06 27 21 50 338  7.7  9.0  1.46  9.09  4.79 999 1017.9   7.4   9.4   6.4 99.0 99.00
2014 06 27 22 50 335  6.5  7.6  1.38 10.81  4.82 999 1018.4   7.6   9.5   6.6 99.0 99.00
2014 06 27 23 50 348  6.3  7.5  1.35 10.81  4.94 999 1018.6   7.7   9.4   6.7 99.0 99.00
2014 06 28 00 50 350  6.3  7.4  1.41 10.00  5.17 999 1019.0   7.6   9.6   6.6 99.0 99.00
2014 06 28 01 50 354  6.0  7.1  1.30 10.81  4.93 999 1019.3   7.5   9.6   6.5 99.0 99.00
2014 06 28 02 50 354  6.1  7.3  1.27 10.00  5.53 999 1019.5   7.6   9.5   6.6 99.0 99.00
2014 06 28 03 50 350  5.7  6.6  1.36 10.00  5.92 999 1019.7   7.5   9.5   6.5 99.0 99.00
2014 06 28 04 50 343  5.7  6.8  1.23  9.09  5.63 999 1020.1   7.5   9.3   6.5 99.0 99.00
2014 06 28 05 50 350  5.7  6.9  1.21 10.00  5.76 999 1020.5   7.4   9.2   6.4 99.0 99.00
2014 06 28 06 50 353  4.7  5.7  1.10  9.09  5.58 999 1020.9   7.3   9.6   6.3 99.0 99.00
2014 06 28 07 50   0  1.9  2.7  1.02 10.00  5.37 999 1021.1   7.3   9.6   6.3 99.0 99.00
2014 06 28 08 50 300  3.6  5.0  1.10  9.09  5.44 999 1021.6   7.2   9.6   6.1 99.0 99.00
2014 06 28 09 50 331  2.9  4.2  1.11  9.09  5.51 999 1021.8   6.7   9.6   5.6 99.0 99.00
2014 06 28 10 50 300  2.1  3.6  1.07  9.09  5.43 999 1021.8   7.1   9.6   6.0 99.0 99.00
2014 06 28 11 50 268  0.5  1.8  1.08  9.09  5.37 999 1021.7   7.1   9.6   6.0 99.0 99.00
2014 06 28 12 50 233  3.0  5.1  1.12  9.09  5.50 999 1021.6   7.8   9.6   6.7 99.0 99.00
2014 06 28 13 50 268  5.1  6.1  1.14 10.00  5.49 999 1021.6   8.0   9.5   6.9 99.0 99.00
2014 06 28 14 50 250  5.6  7.5  1.17  9.09  5.02 999 1021.6   7.6   9.3   6.5 99.0 99.00
2014 06 28 15 50 243  6.5  8.5  1.02  9.09  4.99 999 1021.5   8.2   9.0   7.1 99.0 99.00
2014 06 28 16 50 254  5.6  6.9  1.03 10.00  4.95 999 1021.8   8.1   8.3   6.8 99.0 99.00
2014 06 28 17 50 223  5.6  6.5  1.05  8.33  5.24 999 1021.8   8.5   8.1   7.4 99.0 99.00
2014 06 28 18 50 227  6.1  7.1  0.99  8.33  4.85 999 1021.7   8.9   8.2   7.7 99.0 99.00
2014 06 28 19 50 220  7.7  9.4  0.94  8.33  4.29 999 1021.4   8.9   8.9   7.8 99.0 99.00
2014 06 28 20 50 221  9.0 10.7  1.03  9.09  4.24 999 1021.0   9.0   8.7   7.9 99.0 99.00
2014 06 28 21 50 225  9.1 10.9  1.15  4.00  4.02 999 1021.0   9.1   8.6   8.0 99.0 99.00
2014 06 28 22 50 228  8.7 10.6  1.29  4.17  4.06 999 1020.9   9.2   8.3   8.1 99.0 99.00
2014 06 28 23 50 225  8.5 10.5  1.48  4.35  4.28 999 1020.4   9.2   8.3   8.1 99.0 99.00
2014 06 29 00 50 228  9.2 10.7  1.51  4.76  4.28 999 1020.3   9.2   8.2   8.2 99.0 99.00
2014 06 29 01 50 232  9.0 11.9  1.53  5.56  4.52 999 1020.2   9.2   8.1   8.2 99.0 99.00
2014 06 29 02 50 232  9.0 10.8  1.67  5.26  4.85 999 1019.8   9.1   7.7   8.1 99.0 99.00
2014 06 29 03 50 233  8.7 10.7  1.60  5.56  4.75 999 1019.6   9.0   7.7   8.0 99.0 99.00
2014 06 29 04 50 236  7.9  9.6  1.68  6.25  4.89 999 1019.5   9.0   7.7   8.0 99.0 99.00
2014 06 29 05 50 239  7.9  9.5  1.70  6.25  4.86 999 1019.4   8.9   7.7   7.9 99.0 99.00
2014 06 29 06 50 248  7.2  8.4  1.59  6.25  4.76 999 1019.6   8.8   7.6   7.8 99.0 99.00
2014 06 29 07 50 244  6.4  7.4  1.66  5.88  4.74 999 1019.8   8.8   7.4   7.8 99.0 99.00
2014 06 29 08 50 243  6.1  7.1  1.72  6.25  5.01 999 1019.9   8.9   7.8   7.9 99.0 99.00
2014 06 29 09 50 249  6.1  6.9  1.76  5.88  5.07 999 1020.0   8.8   8.2   7.8 99.0 99.00
2014 06 29 10 50 253  5.6  6.7  1.77  6.67  5.01 999 1020.1   8.8   7.9   7.8 99.0 99.00
2014 06 29 11 50 250  5.5  6.5  1.58  6.25  4.99 999 1020.1   8.9   8.2   7.9 99.0 99.00
2014 06 29 12 50 247  5.3  6.1  1.63  6.67  5.09 999 1019.7   8.8   7.8   7.8 99.0 99.00
2014 06 29 13 50 243  5.9  7.0  1.65  7.14  5.17 999 1019.7   8.9   7.9   7.9 99.0 99.00
2014 06 29 14 50 241  5.7  6.6  1.76  6.67  5.24 999 1019.9   8.9   7.8   7.9 99.0 99.00
2014 06 29 15 50 254  5.1  6.2  1.57  6.67  5.16 999 1020.2   8.9   8.8   7.9 99.0 99.00
2014 06 29 16 50 257  5.5  6.4  1.48  6.67  5.22 999 1020.5   9.0   9.0   8.0 99.0 99.00
2014 06 29 17 50 249  5.3  6.2  1.48  7.14  5.48 999 1020.8   9.0   9.3   8.0 99.0 99.00
2014 06 29 18 50 258  5.4  6.6  1.47  6.67  5.33 999 1021.2   9.1   9.4   8.1 99.0 99.00
2014 06 29 19 50 262  4.9  5.7  1.44  6.67  5.15 999 1021.3   9.1   9.1   8.1 99.0 99.00
2014 06 29 20 50 280  5.5  6.5  1.33  6.67  5.01 999 1021.5   9.1   9.2   8.0 99.0 99.00
2014 06 29 21 50 284  4.0  4.6  1.27  6.67  4.82 999 1021.5   8.9   9.2   8.0 99.0 99.00
2014 06 29 22 50 267  4.2  5.1  1.20  5.88  4.60 999 1021.9   8.8   9.3   7.9 99.0 99.00
2014 06 30 00 50 263  3.5  4.3  1.18  6.67  5.35 999 1021.8   9.2   9.1   8.3 99.0 99.00
2014 06 30 01 50 253  4.0  5.1  1.19  7.14  5.66 999 1021.9   9.3   9.2   8.4 99.0 99.00
2014 06 30 02 50 251  4.2  5.2  1.05  5.56  4.99 999 1021.9   9.3   9.4   8.4 99.0 99.00
2014 06 30 03 50 243  4.8  5.8  1.08  5.88  4.95 999 1021.8   9.3   9.4   8.4 99.0 99.00
2014 06 30 04 50 251  3.7  4.5  1.18  6.67  5.13 999 1021.9   9.3   9.4   8.4 99.0 99.00
2014 06 30 05 50 249  4.1  5.1  1.11  6.25  4.75 999 1022.1   9.2   9.4   8.3 99.0 99.00
2014 06 30 06 50 251  4.1  5.0  1.06  5.26  4.65 999 1022.2   9.2   9.5   8.3 99.0 99.00
2014 06 30 07 50 244  4.3  5.1  1.20  5.56  4.95 999 1022.5   9.2   9.4   8.3 99.0 99.00
2014 06 30 08 50 235  5.1  6.4  1.24  5.88  4.76 999 1022.6   9.1   9.4   8.2 99.0 99.00
2014 06 30 09 50 234  5.8  7.2  1.22  5.88  4.69 999 1022.6   9.0   9.4   8.1 99.0 99.00
2014 06 30 10 50 234  5.5  6.7  1.26  5.56  4.60 999 1022.3   8.9   9.4   8.0 99.0 99.00
2014 06 30 11 50 218  5.4  6.8  1.24  5.00  4.62 999 1022.3   8.7   9.1   7.8 99.0 99.00
2014 06 30 12 50 212  5.1  6.2  1.08  5.88  4.49 999 1022.2   8.3   8.7   7.2 99.0 99.00
2014 06 30 13 50 203  4.6  6.2  1.15  5.26  4.83 999 1022.2   8.4   9.3   7.3 99.0 99.00
2014 06 30 14 50 200  4.8  5.9  1.02  5.26  4.88 999 1021.9   8.1   9.3   7.1 99.0 99.00
2014 06 30 15 50 189  4.2  5.4  1.04  5.88  5.14 999 1021.9   8.5   9.2   7.5 99.0 99.00
2014 06 30 16 50 188  4.1  5.6  1.00  5.26  5.07 999 1021.9   8.5   9.3   7.5 99.0 99.00
2014 06 30 17 50 185  3.6  4.4  0.93  5.88  4.96 999 1021.7   8.6   9.3   7.6 99.0 99.00
2014 06 30 18 50 174  2.3  3.1  0.95  5.00  5.20 999 1021.8   8.6   9.2   7.5 99.0 99.00
2014 06 30 19 50 152  3.0  3.8  0.96  5.88  5.04 999 1021.7   8.7   9.3   7.7 99.0 99.00
2014 06 30 20 50 138  2.9  3.4  0.98  6.25  5.27 999 1021.4   8.8   9.4   7.8 99.0 99.00
2014 06 30 21 50 132  3.1  3.5  0.99  5.00  5.05 999 1021.4   8.6   9.5   7.6 99.0 99.00
2014 06 30 22 50 138  3.7  4.3  1.04  7.69  5.28 999 1021.2   8.5   8.2   7.5 99.0 99.00
2014 06 30 23 50 141  4.4  5.0  0.92  7.14  4.46 999 1020.7   8.6   7.8   7.6 99.0 99.00
2014 07 01 00 50 147  4.6  5.1  0.83  7.69  3.83 999 1020.4   8.5   7.3   7.5 99.0 99.00
2014 07 01 01 50 136  4.8  5.7  0.89  3.33  3.84 999 1019.7   8.6   7.5   7.6 99.0 99.00
2014 07 01 02 50 130  5.3  6.5  0.90 10.00  4.05 999 1019.1   8.8   8.5   7.8 99.0 99.00
2014 07 01 03 50 129  6.2  7.2  1.01  7.69  4.25 999 1018.5   8.9   8.3   7.8 99.0 99.00
2014 07 01 04 50 127  6.3  7.2  1.33  9.09  4.77 999 1018.2   9.0   8.6   8.0 99.0 99.00
2014 07 01 05 50 129  6.8  8.2  1.44  7.14  5.05 999 1017.8   9.0   8.7   8.0 99.0 99.00
2014 07 01 06 50 133  6.8  8.1  1.79 10.00  5.44 999 1017.5   9.0   8.4   8.0 99.0 99.00
2014 07 01 07 50 127  7.4  8.9  1.83 10.00  5.48 999 1017.2   9.0   8.1   7.7 99.0 99.00
2014 07 01 08 50 130  7.6  9.2  2.12 10.00  5.81 999 1016.9   9.0   7.7   8.0 99.0 99.00
2014 07 01 09 50 122  8.6 10.4  2.28  9.09  5.70 999 1016.5   9.1   7.8   8.1 99.0 99.00
2014 07 01 10 50 116  7.6  9.4  2.16  8.33  5.57 999 1016.2   9.1   7.8   8.1 99.0 99.00
