#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 04 05 50 999 99.0 99.0 99.00 99.00 99.00 999  991.8   3.1   3.6  -0.5 99.0 99.00
2013 01 04 06 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.8 999.0   0.0 99.0 99.00
2013 01 04 07 50 999 99.0 99.0 99.00 99.00 99.00 999  991.0   2.8   3.7  -0.3 99.0 99.00
2013 01 04 08 50 999 99.0 99.0 99.00 99.00 99.00 999  989.6   2.6   3.6  -0.2 99.0 99.00
2013 01 04 09 50 999 99.0 99.0 99.00 99.00 99.00 999  987.8   2.8   3.6  -0.7 99.0 99.00
2013 01 04 10 50 999 99.0 99.0 99.00 99.00 99.00 999  986.0   3.0   3.6  -0.8 99.0 99.00
2013 01 04 12 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   1.2 999.0   0.7 99.0 99.00
2013 01 04 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   1.7 999.0   1.6 99.0 99.00
2013 01 04 15 50 999 99.0 99.0 99.00 99.00 99.00 999  974.3   3.8   3.5   3.8 99.0 99.00
2013 01 04 16 50 999 99.0 99.0 99.00 99.00 99.00 999  973.5   4.2   3.5   2.4 99.0 99.00
2013 01 04 18 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.8 999.0   1.1 99.0 99.00
2013 01 04 19 50 999 99.0 99.0 99.00 99.00 99.00 999  977.1   3.6   3.6   1.5 99.0 99.00
2013 01 04 21 50 999 99.0 99.0 99.00 99.00 99.00 999  979.1   3.8   3.6   0.1 99.0 99.00
2013 01 04 22 50 999 99.0 99.0 99.00 99.00 99.00 999  978.8   3.8   3.5   0.3 99.0 99.00
2013 01 05 00 50 999 99.0 99.0 99.00 99.00 99.00 999  978.4   1.5   3.5   0.3 99.0 99.00
2013 01 05 01 50 999 99.0 99.0 99.00 99.00 99.00 999  978.6   1.4   3.5   0.8 99.0 99.00
2013 01 05 02 50 999 99.0 99.0 99.00 99.00 99.00 999  979.1   2.1   3.5   0.4 99.0 99.00
2013 01 05 03 50 999 99.0 99.0 99.00 99.00 99.00 999  979.7   3.1   3.6  -0.6 99.0 99.00
2013 01 05 05 50 999 99.0 99.0 99.00 99.00 99.00 999  981.5   3.3   3.9  -2.2 99.0 99.00
2013 01 05 08 50 999 99.0 99.0 99.00 99.00 99.00 999  984.1   2.8   3.7  -1.3 99.0 99.00
2013 01 05 10 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.2 999.0  -0.8 99.0 99.00
2013 01 05 11 50 999 99.0 99.0 99.00 99.00 99.00 999  985.5   2.9   3.6  -0.2 99.0 99.00
2013 01 05 13 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.6 999.0   0.1 99.0 99.00
2013 01 05 14 50 999 99.0 99.0 99.00 99.00 99.00 999  985.9   2.5   3.6  -0.2 99.0 99.00
2013 01 05 16 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.7 999.0 999.0 99.0 99.00
2013 01 05 17 50 999 99.0 99.0 99.00 99.00 99.00 999  985.0   3.5 999.0  -1.4 99.0 99.00
2013 01 05 18 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.4 999.0  -0.1 99.0 99.00
2013 01 05 19 50 999 99.0 99.0 99.00 99.00 99.00 999  984.2   3.5   4.2   0.6 99.0 99.00
2013 01 05 20 50 999 99.0 99.0 99.00 99.00 99.00 999  983.7   3.5   4.1   1.4 99.0 99.00
2013 01 05 21 50 999 99.0 99.0 99.00 99.00 99.00 999  983.3   2.9   3.7  -0.2 99.0 99.00
2013 01 05 22 50 999 99.0 99.0 99.00 99.00 99.00 999  982.3   2.8   3.6   0.0 99.0 99.00
2013 01 05 23 50 999 99.0 99.0 99.00 99.00 99.00 999  981.7   1.9   3.5   0.5 99.0 99.00
2013 01 06 00 50 999 99.0 99.0 99.00 99.00 99.00 999  981.0   1.6   3.5   0.7 99.0 99.00
2013 01 06 02 50 999 99.0 99.0 99.00 99.00 99.00 999  980.6   1.3   3.5   1.0 99.0 99.00
2013 01 06 03 50 999 99.0 99.0 99.00 99.00 99.00 999  980.5   1.0   3.5   0.9 99.0 99.00
2013 01 06 04 50 999 99.0 99.0 99.00 99.00 99.00 999  980.5   1.1   3.5   1.1 99.0 99.00
2013 01 06 05 50 999 99.0 99.0 99.00 99.00 99.00 999  980.7   1.3   3.5   1.0 99.0 99.00
2013 01 06 06 50 999 99.0 99.0  5.56 13.79 10.56 999  980.8   0.5   3.6  -0.4 99.0 99.00
2013 01 06 07 50 999 99.0 99.0 99.00 99.00 99.00 999  981.0   1.5   3.6   0.6 99.0 99.00
2013 01 06 11 50 999 99.0 99.0 99.00 99.00 99.00 999  981.6   3.1   3.7   0.2 99.0 99.00
2013 01 06 12 50 999 99.0 99.0 99.00 99.00 99.00 999  981.5   3.0   3.5   0.4 99.0 99.00
2013 01 06 13 50 999 99.0 99.0 99.00 99.00 99.00 999  981.8   2.9   3.5   0.7 99.0 99.00
2013 01 06 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.1 999.0 999.0 99.0 99.00
2013 01 06 15 50 999 99.0 99.0 99.00 99.00 99.00 999  981.3   3.2   3.5   1.3 99.0 99.00
2013 01 06 16 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   1.9 999.0   0.8 99.0 99.00
2013 01 06 17 50 999 99.0 99.0 99.00 99.00 99.00 999  981.5   2.1   3.5   1.1 99.0 99.00
2013 01 06 18 50 999 99.0 99.0 99.00 99.00 99.00 999  981.9   2.0   3.5   1.4 99.0 99.00
2013 01 06 19 50 999 99.0 99.0 99.00 99.00 99.00 999  982.5   1.9   3.4   1.5 99.0 99.00
2013 01 06 20 50 999 99.0 99.0 99.00 99.00 99.00 999  983.3   2.5 999.0   2.0 99.0 99.00
2013 01 06 22 50 999 99.0 99.0 99.00 99.00 99.00 999  984.9   2.4   3.5   1.3 99.0 99.00
2013 01 06 23 50 999 99.0 99.0 99.00 99.00 99.00 999  985.6   2.6   3.5   1.4 99.0 99.00
2013 01 07 00 50 999 99.0 99.0 99.00 99.00 99.00 999  986.5   2.6   3.5   1.0 99.0 99.00
2013 01 07 01 50 999 99.0 99.0 99.00 99.00 99.00 999  987.9   2.9   3.5   0.9 99.0 99.00
2013 01 07 02 50 999 99.0 99.0 99.00 99.00 99.00 999  989.5   1.8   3.5   0.9 99.0 99.00
2013 01 07 03 50 999 99.0 99.0 99.00 99.00 99.00 999  991.3   3.3   3.5   1.2 99.0 99.00
2013 01 07 04 50 999 99.0 99.0 99.00 99.00 99.00 999  992.8   2.5   3.5   1.1 99.0 99.00
2013 01 07 05 50 999 99.0 99.0 99.00 99.00 99.00 999  994.5   2.8   3.5   1.2 99.0 99.00
2013 01 07 06 50 999 99.0 99.0 99.00 99.00 99.00 999  995.6   3.4   3.5   0.7 99.0 99.00
2013 01 07 08 50 999 99.0 99.0 99.00 99.00 99.00 999  998.2   2.3   3.5   1.3 99.0 99.00
2013 01 07 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.1   1.7   3.5   0.7 99.0 99.00
2013 01 07 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.5   2.8   3.6   0.1 99.0 99.00
2013 01 07 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.0   3.2   3.6  -1.9 99.0 99.00
2013 01 07 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.4   3.1 999.0  -2.5 99.0 99.00
2013 01 07 13 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.1 999.0  -3.1 99.0 99.00
2013 01 07 15 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.2 999.0  -2.4 99.0 99.00
2013 01 07 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1010.3   2.8 999.0  -0.2 99.0 99.00
2013 01 07 18 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.3   2.9   3.4  -0.5 99.0 99.00
2013 01 07 19 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.0 999.0  -0.2 99.0 99.00
2013 01 07 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.1   2.5   3.5   0.0 99.0 99.00
2013 01 07 21 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.2 999.0  -0.6 99.0 99.00
2013 01 07 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1014.1 999.0   3.5 999.0 99.0 99.00
2013 01 08 00 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.4 999.0  -2.9 99.0 99.00
2013 01 08 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.2   3.2   3.4  -0.8 99.0 99.00
2013 01 08 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.4   3.2 999.0   0.3 99.0 99.00
2013 01 08 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.1   3.4 999.0   0.4 99.0 99.00
2013 01 08 06 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.5 999.0 999.0 99.0 99.00
2013 01 08 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1009.0   3.7   3.5   1.1 99.0 99.00
2013 01 08 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.2   4.2   3.6   1.2 99.0 99.00
2013 01 08 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.4   3.7 999.0   2.8 99.0 99.00
2013 01 08 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.8   4.6   3.6   4.1 99.0 99.00
2013 01 08 15 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.1   3.9   3.6   3.5 99.0 99.00
2013 01 08 18 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.8 999.0 999.0 99.0 99.00
2013 01 08 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.0   3.7 999.0   3.2 99.0 99.00
2013 01 08 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.4 99.0 99.00
2013 01 08 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.0   3.2   3.6   2.9 99.0 99.00
2013 01 08 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.2 99.0 99.00
2013 01 09 00 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.6   3.7   3.6   3.2 99.0 99.00
2013 01 09 01 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.4   3.8   3.5   3.3 99.0 99.00
2013 01 09 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.6   3.9   3.5   3.0 99.0 99.00
2013 01 09 04 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.8 999.0   2.8 99.0 99.00
2013 01 09 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.4 999.0   1.7 99.0 99.00
2013 01 09 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.0   3.4   3.5   1.7 99.0 99.00
2013 01 09 07 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.1   3.4 999.0   1.5 99.0 99.00
2013 01 09 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.1   3.2   3.4  -0.1 99.0 99.00
2013 01 09 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.2   2.9   3.6  -1.9 99.0 99.00
2013 01 09 13 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.8   2.9 999.0  -1.9 99.0 99.00
2013 01 09 14 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.0   2.7   3.6  -2.1 99.0 99.00
2013 01 09 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.0   2.7   3.6  -1.2 99.0 99.00
2013 01 09 17 50 999 99.0 99.0 99.00 99.00 99.00 999  999.6   2.8   3.6  -0.9 99.0 99.00
2013 01 09 18 50 999 99.0 99.0 99.00 99.00 99.00 999  999.1   3.0   3.6  -0.4 99.0 99.00
2013 01 09 19 50 999 99.0 99.0 99.00 99.00 99.00 999  997.8   3.0   3.6   0.3 99.0 99.00
2013 01 09 20 50 999 99.0 99.0 99.00 99.00 99.00 999  996.0   3.2 999.0   0.9 99.0 99.00
2013 01 09 21 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.5 999.0   1.9 99.0 99.00
2013 01 09 22 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.8 999.0   1.5 99.0 99.00
2013 01 09 23 50 999 99.0 99.0 99.00 99.00 99.00 999  993.1   3.3   3.5   1.4 99.0 99.00
2013 01 10 00 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.2 999.0   0.5 99.0 99.00
2013 01 10 01 50 999 99.0 99.0 99.00 99.00 99.00 999  997.2   3.5   3.5  -0.6 99.0 99.00
2013 01 10 02 50 999 99.0 99.0 99.00 99.00 99.00 999  999.0   3.5   3.6  -1.4 99.0 99.00
2013 01 10 15 50 999 99.0 99.0 99.00 99.00 99.00 999  996.4   1.9   3.5   0.6 99.0 99.00
2013 01 10 17 50 999 99.0 99.0 99.00 99.00 99.00 999  999.3   2.9   3.5  -1.2 99.0 99.00
2013 01 10 19 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.4 999.0 999.0 99.0 99.00
2013 01 10 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1001.6 999.0 999.0  -0.9 99.0 99.00
2013 01 10 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.1   2.6 999.0  -1.1 99.0 99.00
2013 01 10 22 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.1   2.9   3.5  -1.0 99.0 99.00
2013 01 10 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1003.9   3.1   3.5  -0.7 99.0 99.00
2013 01 11 01 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.0 999.0  -0.1 99.0 99.00
2013 01 11 02 50 999 99.0 99.0 99.00 99.00 99.00 999 1005.4   2.9 999.0  -0.3 99.0 99.00
2013 01 11 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.9   2.8   3.5  -0.5 99.0 99.00
2013 01 11 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.1 999.0  -1.3 99.0 99.00
2013 01 11 10 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.7   3.2   3.5  -0.5 99.0 99.00
2013 01 11 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1004.8   3.2 999.0  -0.1 99.0 99.00
2013 01 11 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.7 999.0 999.0 99.0 99.00
2013 01 11 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1000.5   1.7   3.5  -0.1 99.0 99.00
2013 01 11 17 50 999 99.0 99.0 99.00 99.00 99.00 999  999.1   1.5   3.5   0.8 99.0 99.00
2013 01 11 18 50 999 99.0 99.0 99.00 99.00 99.00 999  997.1   1.4   3.5   0.7 99.0 99.00
2013 01 11 19 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   1.2 999.0   1.0 99.0 99.00
2013 01 11 21 50 999 99.0 99.0 99.00 99.00 99.00 999  989.5   1.5   3.5   1.4 99.0 99.00
2013 01 11 22 50 999 99.0 99.0 99.00 99.00 99.00 999  986.5   1.4   3.4   1.4 99.0 99.00
2013 01 12 03 50 999 99.0 99.0 99.00 99.00 99.00 999  975.6   2.4   3.5   2.2 99.0 99.00
2013 01 12 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.4 999.0   2.2 99.0 99.00
2013 01 12 10 50 999 99.0 99.0 99.00 99.00 99.00 999  979.1   2.8 999.0   1.6 99.0 99.00
2013 01 12 11 50 999 99.0 99.0 99.00 99.00 99.00 999  979.6   2.9 999.0   1.6 99.0 99.00
2013 01 12 12 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.6 999.0   1.6 99.0 99.00
2013 01 12 13 50 999 99.0 99.0 99.00 99.00 99.00 999  978.9   2.7   3.4   1.7 99.0 99.00
2013 01 12 14 50 999 99.0 99.0 99.00 99.00 99.00 999  978.7   2.8   3.4   1.6 99.0 99.00
2013 01 12 15 50 999 99.0 99.0 99.00 99.00 99.00 999  978.0   2.9   3.4   1.7 99.0 99.00
2013 01 12 16 50 999 99.0 99.0 99.00 99.00 99.00 999  977.4   2.5   3.4   1.8 99.0 99.00
2013 01 12 20 50 999 99.0 99.0 99.00 99.00 99.00 999  977.5   2.5   3.4   2.5 99.0 99.00
2013 01 12 21 50 999 99.0 99.0 99.00 99.00 99.00 999  977.2   2.5   3.4   2.5 99.0 99.00
2013 01 12 23 50 999 99.0 99.0 99.00 99.00 99.00 999  976.7   2.7   3.4   2.4 99.0 99.00
2013 01 13 00 50 999 99.0 99.0 99.00 99.00 99.00 999  976.7   2.4 999.0   2.2 99.0 99.00
2013 01 13 01 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.5 999.0 999.0 99.0 99.00
2013 01 13 02 50 999 99.0 99.0 99.00 99.00 99.00 999  978.5   2.7 999.0   2.2 99.0 99.00
2013 01 13 03 50 999 99.0 99.0 99.00 99.00 99.00 999  979.7   2.7   3.4   1.9 99.0 99.00
2013 01 13 04 50 999 99.0 99.0 99.00 99.00 99.00 999  981.5   2.7 999.0   1.7 99.0 99.00
2013 01 13 05 50 999 99.0 99.0 99.00 99.00 99.00 999  983.2   2.8   3.5   1.6 99.0 99.00
2013 01 13 07 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.5 999.0 999.0 99.0 99.00
2013 01 13 09 50 999 99.0 99.0 99.00 99.00 99.00 999  989.8   1.7   3.5   1.3 99.0 99.00
2013 01 13 10 50 999 99.0 99.0 99.00 99.00 99.00 999  991.0   1.6   3.5   1.3 99.0 99.00
2013 01 13 11 50 999 99.0 99.0 99.00 99.00 99.00 999  991.8   1.6 999.0   1.3 99.0 99.00
2013 01 13 12 50 999 99.0 99.0 99.00 99.00 99.00 999  992.0   1.7 999.0   1.1 99.0 99.00
2013 01 13 13 50 999 99.0 99.0 99.00 99.00 99.00 999  993.2   1.9   3.6   1.1 99.0 99.00
2013 01 13 15 50 999 99.0 99.0 99.00 99.00 99.00 999  993.0   1.7   3.5   1.3 99.0 99.00
2013 01 13 16 50 999 99.0 99.0 99.00 99.00 99.00 999  993.2   2.1 999.0   0.5 99.0 99.00
